iter	Logloss
0	0.6429688168
50	0.03434734516
100	0.008551378222
150	0.004050770123
200	0.002668836444
250	0.001968437344
300	0.001535405999
350	0.001269791505
400	0.001064565222
450	0.0009344055696
499	0.0008278330627
